idx,size,x,y,grid_size
1861556,10,4,5,7
1861556,10,4,6,7
1861556,10,5,4,7
1861556,10,6,1,7
1864722,10,0,1,7
1864722,10,0,2,7
1864722,10,0,6,7
1864722,10,1,5,7
1864722,10,2,5,7
1864722,10,4,5,7
1864722,10,5,5,7
1864722,10,6,1,7
1864722,10,6,2,7
1864722,10,6,6,7
1865262,10,0,1,7
1865262,10,0,2,7
1865262,10,0,6,7
1865262,10,1,3,7
1865262,10,1,5,7
1865262,10,5,3,7
1865262,10,5,5,7
1865262,10,6,1,7
1865262,10,6,2,7
1865262,10,6,6,7
1868772,10,0,1,7
1868772,10,0,2,7
1868772,10,0,5,7
1868772,10,2,0,7
1868772,10,2,1,7
1868772,10,2,5,7
1868772,10,2,6,7
1868772,10,4,6,7
1868772,10,5,0,7
1868772,10,5,6,7
1869303,10,0,1,7
1869303,10,0,2,7
1869303,10,0,5,7
1869303,10,1,5,7
1869303,10,2,0,7
1869303,10,2,6,7
1869303,10,3,0,7
1869303,10,3,6,7
1869303,10,5,1,7
1869303,10,6,0,7
1869305,10,0,1,7
1869305,10,0,2,7
1869305,10,0,5,7
1869305,10,1,5,7
1869305,10,2,0,7
1869305,10,2,6,7
1869305,10,3,0,7
1869305,10,3,6,7
1869305,10,5,0,7
1869305,10,6,0,7
1869306,10,0,1,7
1869306,10,0,2,7
1869306,10,0,5,7
1869306,10,1,5,7
1869306,10,2,0,7
1869306,10,2,6,7
1869306,10,3,0,7
1869306,10,3,6,7
1869306,10,5,0,7
1869306,10,5,1,7
1869441,10,0,1,7
1869441,10,0,2,7
1869441,10,0,5,7
1869441,10,1,4,7
1869441,10,5,2,7
1869441,10,5,4,7
1869441,10,6,0,7
1869441,10,6,1,7
1869441,10,6,5,7
1869441,10,6,6,7
1869846,10,0,1,7
1869846,10,0,2,7
1869846,10,0,5,7
1869846,10,1,4,7
1869846,10,2,4,7
1869846,10,4,4,7
1869846,10,5,4,7
1869846,10,6,1,7
1869846,10,6,2,7
1869846,10,6,5,7
1870316,10,0,1,7
1870316,10,0,2,7
1870316,10,0,5,7
1870316,10,1,0,7
1870316,10,1,5,7
1870316,10,2,0,7
1870316,10,2,6,7
1870316,10,5,0,7
1870316,10,5,1,7
1870316,10,6,2,7
1870690,10,0,1,7
1870690,10,0,2,7
1870690,10,0,5,7
1870690,10,0,6,7
1870690,10,2,1,7
1870690,10,2,6,7
1870690,10,3,0,7
1870690,10,3,6,7
1870690,10,5,0,7
1870690,10,6,0,7
1870817,10,0,1,7
1870817,10,0,2,7
1870817,10,0,5,7
1870817,10,0,6,7
1870817,10,2,0,7
1870817,10,2,6,7
1870817,10,3,0,7
1870817,10,3,6,7
1870817,10,5,0,7
1870817,10,6,0,7
1870889,10,0,1,7
1870889,10,0,2,7
1870889,10,0,5,7
1870889,10,0,6,7
1870889,10,2,0,7
1870889,10,2,1,7
1870889,10,2,6,7
1870889,10,3,6,7
1870889,10,5,0,7
1870889,10,6,0,7
1870899,10,0,1,7
1870899,10,0,2,7
1870899,10,0,5,7
1870899,10,0,6,7
1870899,10,2,0,7
1870899,10,2,1,7
1870899,10,2,5,7
1870899,10,3,6,7
1870899,10,5,0,7
1870899,10,6,0,7
1870903,10,0,1,7
1870903,10,0,2,7
1870903,10,0,5,7
1870903,10,0,6,7
1870903,10,2,0,7
1870903,10,2,1,7
1870903,10,2,5,7
1870903,10,2,6,7
1870903,10,5,0,7
1870903,10,6,0,7
1874004,10,0,1,7
1874004,10,0,2,7
1874004,10,0,4,7
1874004,10,1,5,7
1874004,10,2,5,7
1874004,10,4,5,7
1874004,10,5,5,7
1874004,10,6,1,7
1874004,10,6,2,7
1874004,10,6,4,7
1874278,10,0,1,7
1874278,10,0,2,7
1874278,10,0,4,7
1874278,10,1,4,7
1874278,10,5,2,7
1874278,10,5,4,7
1874278,10,6,0,7
1874278,10,6,1,7
1874278,10,6,5,7
1874278,10,6,6,7
1874768,10,0,1,7
1874768,10,0,2,7
1874768,10,0,4,7
1874768,10,1,4,7
1874768,10,2,5,7
1874768,10,4,0,7
1874768,10,5,0,7
1874768,10,5,6,7
1874768,10,6,1,7
1874768,10,6,2,7
1874871,10,0,1,7
1874871,10,0,2,7
1874871,10,0,4,7
1874871,10,1,4,7
1874871,10,1,6,7
1874871,10,5,4,7
1874871,10,5,6,7
1874871,10,6,1,7
1874871,10,6,2,7
1874871,10,6,4,7
1874888,10,0,1,7
1874888,10,0,2,7
1874888,10,0,4,7
1874888,10,1,4,7
1874888,10,1,6,7
1874888,10,4,6,7
1874888,10,5,4,7
1874888,10,5,6,7
1874888,10,6,1,7
1874888,10,6,4,7
1875870,10,0,1,7
1875870,10,0,2,7
1875870,10,0,4,7
1875870,10,0,5,7
1875870,10,5,2,7
1875870,10,5,4,7
1875870,10,6,0,7
1875870,10,6,1,7
1875870,10,6,5,7
1875870,10,6,6,7
1876616,10,0,1,7
1876616,10,0,2,7
1876616,10,0,4,7
1876616,10,0,5,7
1876616,10,2,1,7
1876616,10,2,5,7
1876616,10,5,2,7
1876616,10,5,4,7
1876616,10,6,2,7
1876616,10,6,4,7
1876736,10,0,1,7
1876736,10,0,2,7
1876736,10,0,4,7
1876736,10,0,5,7
1876736,10,2,0,7
1876736,10,2,6,7
1876736,10,3,0,7
1876736,10,3,6,7
1876736,10,5,0,7
1876736,10,5,6,7
1876840,10,0,1,7
1876840,10,0,2,7
1876840,10,0,4,7
1876840,10,0,5,7
1876840,10,2,0,7
1876840,10,2,1,7
1876840,10,2,5,7
1876840,10,2,6,7
1876840,10,5,0,7
1876840,10,5,6,7
1877075,10,0,1,7
1877075,10,0,2,7
1877075,10,0,4,7
1877075,10,0,5,7
1877075,10,1,0,7
1877075,10,1,6,7
1877075,10,3,0,7
1877075,10,3,6,7
1877075,10,4,0,7
1877075,10,4,6,7
1929323,10,0,0,7
1929323,10,2,0,7
1929323,10,2,6,7
1929323,10,3,0,7
1929323,10,3,6,7
1929323,10,5,0,7
1929323,10,5,6,7
1929323,10,6,1,7
1929323,10,6,4,7
1929323,10,6,6,7
1986043,10,0,0,7
1986043,10,1,2,7
1986043,10,1,3,7
1986043,10,1,6,7
1986043,10,2,5,7
1986043,10,5,3,7
1986043,10,5,5,7
1986043,10,6,0,7
1986043,10,6,3,7
1986043,10,6,5,7
1992996,10,0,0,7
1992996,10,1,1,7
1992996,10,3,0,7
1992996,10,3,6,7
1992996,10,4,0,7
1992996,10,4,6,7
1992996,10,5,5,7
1992996,10,6,1,7
1992996,10,6,2,7
1992996,10,6,5,7
1999479,10,0,0,7
1999479,10,1,1,7
1999479,10,2,1,7
1999479,10,2,6,7
1999479,10,3,0,7
1999479,10,3,6,7
1999479,10,5,0,7
1999479,10,5,4,7
1999479,10,6,5,7
1999479,10,6,6,7
2001391,10,0,0,7
2001391,10,1,1,7
2001391,10,1,6,7
2001391,10,3,0,7
2001391,10,3,6,7
2001391,10,4,0,7
2001391,10,4,6,7
2001391,10,5,5,7
2001391,10,6,2,7
2001391,10,6,5,7
2008788,10,0,0,7
2008788,10,1,1,7
2008788,10,1,3,7
2008788,10,1,6,7
2008788,10,2,5,7
2008788,10,3,0,7
2008788,10,3,5,7
2008788,10,5,5,7
2008788,10,6,3,7
2008788,10,6,5,7
2015842,10,0,0,7
2015842,10,1,0,7
2015842,10,4,0,7
2015842,10,4,1,7
2015842,10,4,5,7
2015842,10,4,6,7
2015842,10,6,1,7
2015842,10,6,2,7
2015842,10,6,5,7
2015842,10,6,6,7
2016535,10,0,0,7
2016535,10,1,0,7
2016535,10,3,6,7
2016535,10,4,0,7
2016535,10,4,1,7
2016535,10,4,6,7
2016535,10,6,1,7
2016535,10,6,2,7
2016535,10,6,5,7
2016535,10,6,6,7
2016551,10,0,0,7
2016551,10,1,0,7
2016551,10,3,6,7
2016551,10,4,0,7
2016551,10,4,1,7
2016551,10,4,5,7
2016551,10,6,1,7
2016551,10,6,2,7
2016551,10,6,5,7
2016551,10,6,6,7
2020729,10,0,0,7
2020729,10,1,0,7
2020729,10,3,0,7
2020729,10,3,6,7
2020729,10,4,1,7
2020729,10,4,6,7
2020729,10,6,1,7
2020729,10,6,2,7
2020729,10,6,5,7
2020729,10,6,6,7
2020835,10,0,0,7
2020835,10,1,0,7
2020835,10,3,0,7
2020835,10,3,6,7
2020835,10,4,0,7
2020835,10,4,6,7
2020835,10,6,1,7
2020835,10,6,2,7
2020835,10,6,5,7
2020835,10,6,6,7
2020843,10,0,0,7
2020843,10,1,0,7
2020843,10,3,0,7
2020843,10,3,6,7
2020843,10,4,0,7
2020843,10,4,6,7
2020843,10,5,5,7
2020843,10,6,1,7
2020843,10,6,2,7
2020843,10,6,5,7
2029381,10,0,0,7
2029381,10,1,0,7
2029381,10,2,1,7
2029381,10,2,5,7
2029381,10,2,6,7
2029381,10,4,1,7
2029381,10,4,6,7
2029381,10,5,0,7
2029381,10,5,6,7
2029381,10,6,0,7
2029389,10,0,0,7
2029389,10,1,0,7
2029389,10,2,1,7
2029389,10,2,5,7
2029389,10,2,6,7
2029389,10,4,1,7
2029389,10,4,5,7
2029389,10,5,0,7
2029389,10,5,6,7
2029389,10,6,0,7
2029393,10,0,0,7
2029393,10,1,0,7
2029393,10,2,1,7
2029393,10,2,5,7
2029393,10,2,6,7
2029393,10,4,1,7
2029393,10,4,5,7
2029393,10,4,6,7
2029393,10,5,0,7
2029393,10,6,0,7
2031256,10,0,0,7
2031256,10,1,0,7
2031256,10,1,6,7
2031256,10,4,0,7
2031256,10,4,1,7
2031256,10,4,5,7
2031256,10,4,6,7
2031256,10,6,2,7
2031256,10,6,5,7
2031256,10,6,6,7
2031501,10,0,0,7
2031501,10,1,0,7
2031501,10,1,6,7
2031501,10,3,6,7
2031501,10,4,0,7
2031501,10,4,1,7
2031501,10,4,6,7
2031501,10,6,2,7
2031501,10,6,5,7
2031501,10,6,6,7
2031509,10,0,0,7
2031509,10,1,0,7
2031509,10,1,6,7
2031509,10,3,6,7
2031509,10,4,0,7
2031509,10,4,1,7
2031509,10,4,5,7
2031509,10,6,2,7
2031509,10,6,5,7
2031509,10,6,6,7
2032406,10,0,0,7
2032406,10,1,0,7
2032406,10,1,6,7
2032406,10,3,0,7
2032406,10,4,0,7
2032406,10,4,6,7
2032406,10,5,2,7
2032406,10,5,5,7
2032406,10,6,2,7
2032406,10,6,5,7
2032512,10,0,0,7
2032512,10,1,0,7
2032512,10,1,6,7
2032512,10,3,0,7
2032512,10,3,6,7
2032512,10,4,1,7
2032512,10,4,6,7
2032512,10,6,2,7
2032512,10,6,5,7
2032512,10,6,6,7
2032561,10,0,0,7
2032561,10,1,0,7
2032561,10,1,6,7
2032561,10,3,0,7
2032561,10,3,6,7
2032561,10,4,0,7
2032561,10,4,6,7
2032561,10,6,2,7
2032561,10,6,5,7
2032561,10,6,6,7
2032565,10,0,0,7
2032565,10,1,0,7
2032565,10,1,6,7
2032565,10,3,0,7
2032565,10,3,6,7
2032565,10,4,0,7
2032565,10,4,6,7
2032565,10,5,5,7
2032565,10,6,2,7
2032565,10,6,5,7
2034411,10,0,0,7
2034411,10,1,0,7
2034411,10,1,6,7
2034411,10,2,1,7
2034411,10,2,6,7
2034411,10,4,1,7
2034411,10,4,6,7
2034411,10,5,0,7
2034411,10,5,6,7
2034411,10,6,0,7
2034419,10,0,0,7
2034419,10,1,0,7
2034419,10,1,6,7
2034419,10,2,1,7
2034419,10,2,6,7
2034419,10,4,1,7
2034419,10,4,5,7
2034419,10,5,0,7
2034419,10,5,6,7
2034419,10,6,0,7
2034423,10,0,0,7
2034423,10,1,0,7
2034423,10,1,6,7
2034423,10,2,1,7
2034423,10,2,6,7
2034423,10,4,1,7
2034423,10,4,5,7
2034423,10,4,6,7
2034423,10,5,0,7
2034423,10,6,0,7
2034573,10,0,0,7
2034573,10,1,0,7
2034573,10,1,6,7
2034573,10,2,1,7
2034573,10,2,5,7
2034573,10,4,1,7
2034573,10,4,6,7
2034573,10,5,0,7
2034573,10,5,6,7
2034573,10,6,0,7
2034589,10,0,0,7
2034589,10,1,0,7
2034589,10,1,6,7
2034589,10,2,1,7
2034589,10,2,5,7
2034589,10,4,1,7
2034589,10,4,5,7
2034589,10,5,0,7
2034589,10,5,6,7
2034589,10,6,6,7
2034590,10,0,0,7
2034590,10,1,0,7
2034590,10,1,6,7
2034590,10,2,1,7
2034590,10,2,5,7
2034590,10,4,1,7
2034590,10,4,5,7
2034590,10,5,0,7
2034590,10,5,6,7
2034590,10,6,0,7
2034594,10,0,0,7
2034594,10,1,0,7
2034594,10,1,6,7
2034594,10,2,1,7
2034594,10,2,5,7
2034594,10,4,1,7
2034594,10,4,5,7
2034594,10,4,6,7
2034594,10,6,2,7
2034594,10,6,6,7
2034597,10,0,0,7
2034597,10,1,0,7
2034597,10,1,6,7
2034597,10,2,1,7
2034597,10,2,5,7
2034597,10,4,1,7
2034597,10,4,5,7
2034597,10,4,6,7
2034597,10,5,0,7
2034597,10,6,0,7
2048161,10,0,0,7
2048161,10,0,6,7
2048161,10,3,0,7
2048161,10,3,1,7
2048161,10,3,5,7
2048161,10,3,6,7
2048161,10,5,1,7
2048161,10,5,2,7
2048161,10,5,4,7
2048161,10,5,5,7
2049392,10,0,0,7
2049392,10,0,6,7
2049392,10,2,6,7
2049392,10,3,0,7
2049392,10,3,1,7
2049392,10,3,6,7
2049392,10,5,2,7
2049392,10,5,5,7
2049392,10,5,6,7
2049392,10,6,1,7
2050258,10,0,0,7
2050258,10,0,6,7
2050258,10,2,5,7
2050258,10,3,0,7
2050258,10,3,1,7
2050258,10,3,5,7
2050258,10,5,0,7
2050258,10,5,1,7
2050258,10,5,4,7
2050258,10,6,5,7
2052478,10,0,0,7
2052478,10,0,6,7
2052478,10,2,1,7
2052478,10,3,1,7
2052478,10,3,5,7
2052478,10,3,6,7
2052478,10,5,2,7
2052478,10,5,5,7
2052478,10,5,6,7
2052478,10,6,1,7
2054692,10,0,0,7
2054692,10,0,6,7
2054692,10,2,0,7
2054692,10,3,0,7
2054692,10,3,5,7
2054692,10,3,6,7
2054692,10,5,0,7
2054692,10,5,1,7
2054692,10,5,4,7
2054692,10,6,5,7
2055177,10,0,0,7
2055177,10,0,6,7
2055177,10,2,0,7
2055177,10,2,6,7
2055177,10,3,0,7
2055177,10,3,6,7
2055177,10,5,1,7
2055177,10,5,2,7
2055177,10,5,4,7
2055177,10,5,5,7
2055204,10,0,0,7
2055204,10,0,6,7
2055204,10,2,0,7
2055204,10,2,6,7
2055204,10,3,0,7
2055204,10,3,6,7
2055204,10,4,1,7
2055204,10,4,5,7
2055204,10,6,1,7
2055204,10,6,5,7
2056095,10,0,0,7
2056095,10,0,6,7
2056095,10,2,0,7
2056095,10,2,1,7
2056095,10,2,5,7
2056095,10,2,6,7
2056095,10,4,1,7
2056095,10,4,5,7
2056095,10,5,0,7
2056095,10,5,6,7
2057971,10,0,0,7
2057971,10,0,6,7
2057971,10,1,6,7
2057971,10,3,0,7
2057971,10,3,6,7
2057971,10,4,0,7
2057971,10,4,2,7
2057971,10,4,5,7
2057971,10,6,4,7
2057971,10,6,5,7
2058211,10,0,0,7
2058211,10,0,6,7
2058211,10,1,6,7
2058211,10,3,0,7
2058211,10,3,1,7
2058211,10,3,5,7
2058211,10,5,1,7
2058211,10,5,2,7
2058211,10,5,5,7
2058211,10,6,5,7
2058225,10,0,0,7
2058225,10,0,6,7
2058225,10,1,6,7
2058225,10,3,0,7
2058225,10,3,1,7
2058225,10,3,5,7
2058225,10,3,6,7
2058225,10,5,1,7
2058225,10,5,2,7
2058225,10,5,5,7
2058516,10,0,0,7
2058516,10,0,6,7
2058516,10,1,6,7
2058516,10,2,5,7
2058516,10,3,0,7
2058516,10,3,1,7
2058516,10,3,5,7
2058516,10,5,1,7
2058516,10,5,5,7
2058516,10,6,5,7
2067084,10,0,0,7
2067084,10,0,6,7
2067084,10,1,1,7
2067084,10,1,5,7
2067084,10,3,1,7
2067084,10,3,5,7
2067084,10,4,0,7
2067084,10,4,6,7
2067084,10,5,0,7
2067084,10,5,6,7
2067201,10,0,0,7
2067201,10,0,6,7
2067201,10,1,1,7
2067201,10,1,5,7
2067201,10,3,0,7
2067201,10,3,6,7
2067201,10,4,0,7
2067201,10,4,6,7
2067201,10,6,1,7
2067201,10,6,5,7
2067249,10,0,0,7
2067249,10,0,6,7
2067249,10,1,1,7
2067249,10,1,5,7
2067249,10,3,0,7
2067249,10,3,5,7
2067249,10,3,6,7
2067249,10,5,0,7
2067249,10,5,4,7
2067249,10,6,5,7
2067279,10,0,0,7
2067279,10,0,6,7
2067279,10,1,1,7
2067279,10,1,5,7
2067279,10,3,0,7
2067279,10,3,1,7
2067279,10,3,6,7
2067279,10,5,2,7
2067279,10,5,6,7
2067279,10,6,1,7
2067302,10,0,0,7
2067302,10,0,6,7
2067302,10,1,1,7
2067302,10,1,5,7
2067302,10,3,0,7
2067302,10,3,1,7
2067302,10,3,5,7
2067302,10,3,6,7
2067302,10,5,2,7
2067302,10,5,6,7
2067303,10,0,0,7
2067303,10,0,6,7
2067303,10,1,1,7
2067303,10,1,5,7
2067303,10,3,0,7
2067303,10,3,1,7
2067303,10,3,5,7
2067303,10,3,6,7
2067303,10,5,2,7
2067303,10,5,4,7
2067305,10,0,0,7
2067305,10,0,6,7
2067305,10,1,1,7
2067305,10,1,5,7
2067305,10,3,0,7
2067305,10,3,1,7
2067305,10,3,5,7
2067305,10,3,6,7
2067305,10,5,0,7
2067305,10,5,6,7
2067306,10,0,0,7
2067306,10,0,6,7
2067306,10,1,1,7
2067306,10,1,5,7
2067306,10,3,0,7
2067306,10,3,1,7
2067306,10,3,5,7
2067306,10,3,6,7
2067306,10,5,0,7
2067306,10,5,4,7
2067883,10,0,0,7
2067883,10,0,6,7
2067883,10,1,1,7
2067883,10,1,4,7
2067883,10,1,5,7
2067883,10,3,0,7
2067883,10,4,0,7
2067883,10,4,6,7
2067883,10,6,1,7
2067883,10,6,5,7
2067894,10,0,0,7
2067894,10,0,6,7
2067894,10,1,1,7
2067894,10,1,4,7
2067894,10,1,5,7
2067894,10,3,0,7
2067894,10,3,6,7
2067894,10,4,0,7
2067894,10,4,6,7
2067894,10,6,5,7
2068408,10,0,0,7
2068408,10,0,6,7
2068408,10,1,1,7
2068408,10,1,2,7
2068408,10,1,5,7
2068408,10,3,6,7
2068408,10,4,0,7
2068408,10,4,6,7
2068408,10,6,1,7
2068408,10,6,5,7
2068457,10,0,0,7
2068457,10,0,6,7
2068457,10,1,1,7
2068457,10,1,2,7
2068457,10,1,5,7
2068457,10,3,0,7
2068457,10,3,6,7
2068457,10,4,0,7
2068457,10,4,6,7
2068457,10,6,1,7
2068612,10,0,0,7
2068612,10,0,6,7
2068612,10,1,1,7
2068612,10,1,2,7
2068612,10,1,4,7
2068612,10,1,5,7
2068612,10,4,0,7
2068612,10,4,6,7
2068612,10,6,1,7
2068612,10,6,5,7
2068615,10,0,0,7
2068615,10,0,6,7
2068615,10,1,1,7
2068615,10,1,2,7
2068615,10,1,4,7
2068615,10,1,5,7
2068615,10,4,0,7
2068615,10,4,6,7
2068615,10,5,0,7
2068615,10,5,6,7
2068624,10,0,0,7
2068624,10,0,6,7
2068624,10,1,1,7
2068624,10,1,2,7
2068624,10,1,4,7
2068624,10,1,5,7
2068624,10,3,6,7
2068624,10,4,0,7
2068624,10,4,6,7
2068624,10,6,5,7
2068633,10,0,0,7
2068633,10,0,6,7
2068633,10,1,1,7
2068633,10,1,2,7
2068633,10,1,4,7
2068633,10,1,5,7
2068633,10,3,0,7
2068633,10,4,0,7
2068633,10,4,6,7
2068633,10,6,1,7
2068637,10,0,0,7
2068637,10,0,6,7
2068637,10,1,1,7
2068637,10,1,2,7
2068637,10,1,4,7
2068637,10,1,5,7
2068637,10,3,0,7
2068637,10,3,6,7
2068637,10,4,0,7
2068637,10,4,6,7
2069964,10,0,0,7
2069964,10,0,6,7
2069964,10,1,0,7
2069964,10,3,1,7
2069964,10,3,5,7
2069964,10,3,6,7
2069964,10,5,1,7
2069964,10,5,4,7
2069964,10,5,5,7
2069964,10,6,1,7
2070447,10,0,0,7
2070447,10,0,6,7
2070447,10,1,0,7
2070447,10,3,0,7
2070447,10,3,6,7
2070447,10,4,1,7
2070447,10,4,4,7
2070447,10,4,6,7
2070447,10,6,1,7
2070447,10,6,2,7
2070705,10,0,0,7
2070705,10,0,6,7
2070705,10,1,0,7
2070705,10,3,0,7
2070705,10,3,1,7
2070705,10,3,5,7
2070705,10,3,6,7
2070705,10,5,1,7
2070705,10,5,4,7
2070705,10,5,5,7
2071435,10,0,0,7
2071435,10,0,6,7
2071435,10,1,0,7
2071435,10,2,1,7
2071435,10,3,1,7
2071435,10,3,5,7
2071435,10,3,6,7
2071435,10,5,1,7
2071435,10,5,5,7
2071435,10,6,1,7
2071945,10,0,0,7
2071945,10,0,6,7
2071945,10,1,0,7
2071945,10,1,6,7
2071945,10,4,1,7
2071945,10,4,2,7
2071945,10,4,4,7
2071945,10,4,5,7
2071945,10,5,0,7
2071945,10,5,6,7
2072352,10,0,0,7
2072352,10,0,6,7
2072352,10,1,0,7
2072352,10,1,6,7
2072352,10,3,1,7
2072352,10,3,2,7
2072352,10,3,4,7
2072352,10,3,5,7
2072352,10,4,0,7
2072352,10,4,6,7
2072502,10,0,0,7
2072502,10,0,6,7
2072502,10,1,0,7
2072502,10,1,6,7
2072502,10,3,0,7
2072502,10,3,6,7
2072502,10,4,1,7
2072502,10,4,4,7
2072502,10,4,6,7
2072502,10,6,2,7
2072508,10,0,0,7
2072508,10,0,6,7
2072508,10,1,0,7
2072508,10,1,6,7
2072508,10,3,0,7
2072508,10,3,6,7
2072508,10,4,1,7
2072508,10,4,2,7
2072508,10,4,4,7
2072508,10,4,5,7
2072519,10,0,0,7
2072519,10,0,6,7
2072519,10,1,0,7
2072519,10,1,6,7
2072519,10,3,0,7
2072519,10,3,6,7
2072519,10,4,0,7
2072519,10,4,2,7
2072519,10,4,5,7
2072519,10,6,4,7
2072597,10,0,0,7
2072597,10,0,6,7
2072597,10,1,0,7
2072597,10,1,6,7
2072597,10,3,0,7
2072597,10,3,1,7
2072597,10,3,5,7
2072597,10,3,6,7
2072597,10,5,1,7
2072597,10,5,5,7
2072920,10,0,0,7
2072920,10,0,6,7
2072920,10,1,0,7
2072920,10,1,6,7
2072920,10,2,1,7
2072920,10,2,5,7
2072920,10,4,1,7
2072920,10,4,5,7
2072920,10,6,2,7
2072920,10,6,4,7
2072923,10,0,0,7
2072923,10,0,6,7
2072923,10,1,0,7
2072923,10,1,6,7
2072923,10,2,1,7
2072923,10,2,5,7
2072923,10,4,1,7
2072923,10,4,5,7
2072923,10,5,0,7
2072923,10,5,6,7
2072935,10,0,0,7
2072935,10,0,6,7
2072935,10,1,0,7
2072935,10,1,6,7
2072935,10,2,1,7
2072935,10,2,5,7
2072935,10,3,1,7
2072935,10,3,5,7
2072935,10,5,1,7
2072935,10,5,5,7
2082839,10,0,0,7
2082839,10,0,5,7
2082839,10,2,0,7
2082839,10,2,5,7
2082839,10,3,0,7
2082839,10,3,6,7
2082839,10,4,1,7
2082839,10,4,6,7
2082839,10,6,1,7
2082839,10,6,6,7
2097573,10,0,0,7
2097573,10,0,5,7
2097573,10,1,0,7
2097573,10,1,6,7
2097573,10,4,0,7
2097573,10,4,5,7
2097573,10,4,6,7
2097573,10,6,2,7
2097573,10,6,5,7
2097573,10,6,6,7
2097593,10,0,0,7
2097593,10,0,5,7
2097593,10,1,0,7
2097593,10,1,6,7
2097593,10,4,0,7
2097593,10,4,1,7
2097593,10,5,2,7
2097593,10,6,2,7
2097593,10,6,5,7
2097593,10,6,6,7
2097601,10,0,0,7
2097601,10,0,5,7
2097601,10,1,0,7
2097601,10,1,6,7
2097601,10,4,0,7
2097601,10,4,1,7
2097601,10,4,6,7
2097601,10,6,2,7
2097601,10,6,5,7
2097601,10,6,6,7
2097660,10,0,0,7
2097660,10,0,5,7
2097660,10,1,0,7
2097660,10,1,6,7
2097660,10,3,6,7
2097660,10,4,0,7
2097660,10,4,1,7
2097660,10,4,6,7
2097660,10,6,2,7
2097660,10,6,6,7
2097778,10,0,0,7
2097778,10,0,5,7
2097778,10,1,0,7
2097778,10,1,6,7
2097778,10,3,0,7
2097778,10,3,6,7
2097778,10,4,1,7
2097778,10,4,6,7
2097778,10,6,2,7
2097778,10,6,6,7
2097788,10,0,0,7
2097788,10,0,5,7
2097788,10,1,0,7
2097788,10,1,6,7
2097788,10,3,0,7
2097788,10,3,6,7
2097788,10,4,0,7
2097788,10,4,6,7
2097788,10,6,2,7
2097788,10,6,6,7
2098449,10,0,0,7
2098449,10,0,5,7
2098449,10,1,0,7
2098449,10,1,3,7
2098449,10,4,1,7
2098449,10,4,6,7
2098449,10,6,2,7
2098449,10,6,3,7
2098449,10,6,5,7
2098449,10,6,6,7
2099082,10,0,0,7
2099082,10,0,5,7
2099082,10,1,0,7
2099082,10,1,2,7
2099082,10,1,6,7
2099082,10,4,0,7
2099082,10,4,5,7
2099082,10,6,2,7
2099082,10,6,5,7
2099082,10,6,6,7
2099086,10,0,0,7
2099086,10,0,5,7
2099086,10,1,0,7
2099086,10,1,2,7
2099086,10,1,6,7
2099086,10,4,0,7
2099086,10,4,5,7
2099086,10,4,6,7
2099086,10,6,5,7
2099086,10,6,6,7
2101430,10,0,0,7
2101430,10,0,5,7
2101430,10,0,6,7
2101430,10,2,0,7
2101430,10,2,6,7
2101430,10,3,0,7
2101430,10,3,6,7
2101430,10,4,1,7
2101430,10,5,1,7
2101430,10,5,4,7
2106430,10,0,0,7
2106430,10,0,4,7
2106430,10,2,6,7
2106430,10,3,0,7
2106430,10,3,1,7
2106430,10,5,0,7
2106430,10,5,3,7
2106430,10,6,1,7
2106430,10,6,3,7
2106430,10,6,6,7
2111316,10,0,0,7
2111316,10,0,4,7
2111316,10,2,0,7
2111316,10,2,6,7
2111316,10,3,0,7
2111316,10,3,6,7
2111316,10,5,0,7
2111316,10,6,1,7
2111316,10,6,5,7
2111316,10,6,6,7
2111320,10,0,0,7
2111320,10,0,4,7
2111320,10,2,0,7
2111320,10,2,6,7
2111320,10,3,0,7
2111320,10,3,6,7
2111320,10,5,0,7
2111320,10,5,6,7
2111320,10,6,1,7
2111320,10,6,6,7
2111596,10,0,0,7
2111596,10,0,4,7
2111596,10,2,0,7
2111596,10,2,5,7
2111596,10,3,0,7
2111596,10,3,6,7
2111596,10,5,0,7
2111596,10,5,6,7
2111596,10,6,1,7
2111596,10,6,6,7
2111702,10,0,0,7
2111702,10,0,4,7
2111702,10,2,0,7
2111702,10,2,5,7
2111702,10,2,6,7
2111702,10,3,0,7
2111702,10,5,0,7
2111702,10,5,6,7
2111702,10,6,1,7
2111702,10,6,6,7
2112424,10,0,0,7
2112424,10,0,4,7
2112424,10,2,0,7
2112424,10,2,1,7
2112424,10,2,5,7
2112424,10,4,1,7
2112424,10,4,5,7
2112424,10,5,0,7
2112424,10,5,6,7
2112424,10,6,6,7
2112457,10,0,0,7
2112457,10,0,4,7
2112457,10,2,0,7
2112457,10,2,1,7
2112457,10,2,5,7
2112457,10,2,6,7
2112457,10,4,1,7
2112457,10,4,5,7
2112457,10,5,0,7
2112457,10,5,6,7
2116083,10,0,0,7
2116083,10,0,4,7
2116083,10,1,4,7
2116083,10,2,5,7
2116083,10,2,6,7
2116083,10,3,0,7
2116083,10,5,0,7
2116083,10,6,1,7
2116083,10,6,3,7
2116083,10,6,6,7
2119522,10,0,0,7
2119522,10,0,4,7
2119522,10,1,1,7
2119522,10,2,1,7
2119522,10,4,1,7
2119522,10,5,1,7
2119522,10,5,6,7
2119522,10,6,0,7
2119522,10,6,3,7
2119522,10,6,4,7
2120082,10,0,0,7
